Image Filename,Audio Filename,ImageBind Score
tamas-ervin_torsos-1982.jpg,142949.mp3,0.09470850229263306
camille-pissarro_the-fair-in-dieppe-sunny-morning-1901.jpg,141286.mp3,0.02757895551621914
louis-comfort-tiffany_windows-church-of-the-covenant-boston-14.jpg,144945.mp3,0.015976503491401672
roger-weik_ping-2016-2016.jpg,152543.mp3,0.039499543607234955
charles-willson-peale_charles-waterton-1824.jpg,141285.mp3,0.026405300945043564
abraham-storck_vue-dun-port-meridional.jpg,143060.mp3,0.0005441848188638687
guercino_the-penitent-magdalen-1649.jpg,000615.mp3,-0.05512527376413345
jean-messagier_les-mangeurs-de-vent.jpg,142086.mp3,-0.03773007169365883
hans-gude_the-lake-of-constance-1888.jpg,149623.mp3,0.0421944335103035
claude-monet_the-cour-d-albane-grey-weather.jpg,138071.mp3,-0.009079791605472565
jean-miotte_instant-ebloui-1979.jpg,148510.mp3,0.026891831308603287
daniele-da-volterra_assumption-of-the-virgin-della-rovere-chapel-trinita-dei-monti.jpg,152480.mp3,0.0030597951263189316
edouard-riou_journey-to-the-center-of-the-earth-1864-31.jpg,143221.mp3,0.11345499008893967
abidin-dino_antibes-1961-1.jpg,001732.mp3,0.08742701262235641
abidin-dino_lament-nomads-1940.jpg,152262.mp3,0.03709796071052551
kees-van-dongen_woman-with-green-stockings-1905.jpg,139804.mp3,0.018989212810993195
ivan-aivazovsky_the-nice-at-night.jpg,148214.mp3,0.10187236964702606
graca-morais_brinquedos.jpg,143237.mp3,0.06801889091730118
richard-jack_the-honourable-edith-violet-kathleen-agar-robartes.jpg,143061.mp3,-0.01985267736017704
paul-cezanne_fruit-and-jug-on-a-table.jpg,141618.mp3,0.02825983799993992
vasily-perov_portrait-of-a-merchant-s-t-kuznetsov-1873.jpg,147269.mp3,-0.04759027063846588
nicholas-roerich_study-of-scene-design-for-snow-maiden-1921-1.jpg,147086.mp3,-0.08233383297920227
eyvind-earle_sierra-madre-foothills.jpg,139771.mp3,0.09413556754589081
abraham-storck_mediterranean-harbour-scene.jpg,142579.mp3,-0.04850100725889206
achille-zo_la-porta-di-toledo-1869.jpg,148032.mp3,0.0843580961227417
camille-corot_view-at-riva-italian-tyrol-1834.jpg,148585.mp3,0.0805240273475647
abraham-storck_a-dutch-harbour-scene-with-ships-and-bathers.jpg,137426.mp3,-0.08230741322040558
hyacinthe-rigaud_suzanne-de-boubers-de-bernatre.jpg,144943.mp3,0.01358064915984869
iurie-matei_the-source-of-infection-ii-2010.jpg,147268.mp3,0.043701108545064926
victor-palmov_unknown.jpg,136708.mp3,0.0983680859208107
georgi-mashev_nostalgia.jpg,149099.mp3,0.13043038547039032
adalbert-erdeli_female-portrait-1912.jpg,136091.mp3,-0.003143344074487686
edward-burne-jones_baronne-deslandes.jpg,146961.mp3,0.0332590788602829
abidin-dino_unknown-title-6.jpg,136466.mp3,0.11426109075546265
bozoky-maria_snowy-landscape-with-crows-1981.jpg,135220.mp3,0.04569517821073532
giovanni-battista-gaulli_triumph-of-bacchus-and-ariadne-1675.jpg,001259.mp3,0.006409524939954281
helene-de-beauvoir_les-laveuses-au-bord-de-la-mer.jpg,141561.mp3,0.021090226247906685
claude-monet_entrance-to-the-port-of-trouville.jpg,145707.mp3,0.001826956868171692
isaac-levitan_village-1884.jpg,138217.mp3,0.019515149295330048
adalbert-schaffer_a-still-life-with-fruit-roses-and-a-pitcher-set-on-a-marble-ledge.jpg,148604.mp3,-0.059239067137241364
wlodzimierz-zakrzewski_cmentraz-w-okolicy-atri-1964-60x80-1964.jpg,001066.mp3,0.07455600798130035
abraham-manievich_late-summer-afternoon-the-bronx.jpg,150064.mp3,-0.0039991699159145355
graham-sutherland_fallen-tree-against-sunset-1940.jpg,138064.mp3,0.03407582640647888
walter-crane_diana-and-endymion-1883.jpg,147087.mp3,0.17326588928699493
henri-fantin-latour_vase-of-peonies-and-snowballs-1878.jpg,148285.mp3,0.02837960049510002
vincent-van-gogh_still-life-with-grapes-1887.jpg,142566.mp3,0.08747601509094238
